"Date","Season","Sweek","Block","Rotation","Tillage","Cover","NitrateN"
2022-01-13,"2021-22",26,"3","R5","H","V",14.22
2022-01-13,"2021-22",26,"4","R4","H","V",12.57
2022-01-13,"2021-22",26,"4","R5","H","V",14.07
2022-01-13,"2021-22",26,"1","R4","NT","B",17.33
2022-01-13,"2021-22",26,"1","R5","NT","B",24.74
2022-01-13,"2021-22",26,"2","R4","NT","B",17.86
2022-01-13,"2021-22",26,"2","R5","NT","B",25.1
2022-01-13,"2021-22",26,"3","R4","NT","B",21.18
2022-01-13,"2021-22",26,"3","R5","NT","B",25.48
2022-01-13,"2021-22",26,"4","R4","NT","B",20.24
2022-01-13,"2021-22",26,"4","R5","NT","B",19.15
2022-01-13,"2021-22",26,"1","R4","NT","Ref",0.77
2022-01-13,"2021-22",26,"1","R5","NT","Ref",4.82
2022-01-13,"2021-22",26,"2","R4","NT","Ref",0.59
2022-01-13,"2021-22",26,"2","R5","NT","Ref",0.52
2022-01-13,"2021-22",26,"3","R4","NT","Ref",0.5
2022-01-13,"2021-22",26,"3","R5","NT","Ref",2.71
2022-01-13,"2021-22",26,"4","R4","NT","Ref",0.25
2022-01-13,"2021-22",26,"4","R5","NT","Ref",0.49
2022-01-13,"2021-22",26,"1","R4","NT","V",13.42
2022-01-13,"2021-22",26,"1","R5","NT","V",32.41
2022-01-13,"2021-22",26,"2","R4","NT","V",11.46
2022-01-13,"2021-22",26,"2","R5","NT","V",27.48
2022-01-13,"2021-22",26,"3","R4","NT","V",19.53
2022-01-13,"2021-22",26,"3","R5","NT","V",21.28
2022-01-13,"2021-22",26,"4","R4","NT","V",17.96
2022-01-13,"2021-22",26,"4","R5","NT","V",20.11
2022-01-26,"2021-22",28,"1","R4","P","B",14.23
2022-01-26,"2021-22",28,"1","R5","P","B",16.98
2022-01-26,"2021-22",28,"2","R4","P","B",18.5
2022-01-26,"2021-22",28,"2","R5","P","B",24.2
2022-01-26,"2021-22",28,"3","R4","P","B",19.45
2022-01-26,"2021-22",28,"3","R5","P","B",23.8
2022-01-26,"2021-22",28,"4","R4","P","B",18.51
2022-01-26,"2021-22",28,"4","R5","P","B",18.84
2022-01-26,"2021-22",28,"1","R4","P","Ref",1.79
2022-01-26,"2021-22",28,"1","R5","P","Ref",0.3
2022-01-26,"2021-22",28,"2","R4","P","Ref",7.92
2022-01-26,"2021-22",28,"2","R5","P","Ref",1.63
2022-01-26,"2021-22",28,"3","R4","P","Ref",0.63
2022-01-26,"2021-22",28,"3","R5","P","Ref",0.54
2022-01-26,"2021-22",28,"4","R4","P","Ref",0.59
2022-01-26,"2021-22",28,"4","R5","P","Ref",1.02
2022-01-26,"2021-22",28,"1","R4","P","V",10.85
2022-01-26,"2021-22",28,"1","R5","P","V",12.89
2022-01-26,"2021-22",28,"2","R4","P","V",4.35
2022-01-26,"2021-22",28,"2","R5","P","V",8.38
2022-01-26,"2021-22",28,"3","R4","P","V",23.5
2022-01-26,"2021-22",28,"3","R5","P","V",16.36
2022-01-26,"2021-22",28,"4","R4","P","V",11.45
2022-01-26,"2021-22",28,"4","R5","P","V",7.16
2022-01-26,"2021-22",28,"1","R4","H","B",16.89
2022-01-26,"2021-22",28,"1","R5","H","B",21.3
2022-01-26,"2021-22",28,"2","R4","H","B",17.79
2022-01-26,"2021-22",28,"2","R5","H","B",26.5
2022-01-26,"2021-22",28,"3","R4","H","B",15.51
2022-01-26,"2021-22",28,"3","R5","H","B",23.8
2022-01-26,"2021-22",28,"4","R4","H","B",16.63
2022-01-26,"2021-22",28,"4","R5","H","B",14.09
2022-01-26,"2021-22",28,"1","R4","H","Ref",0.88
2022-01-26,"2021-22",28,"1","R5","H","Ref",1.11
2022-01-26,"2021-22",28,"2","R4","H","Ref",0.31
2022-01-26,"2021-22",28,"2","R5","H","Ref",1.18
2022-01-26,"2021-22",28,"3","R4","H","Ref",1.12
2022-01-26,"2021-22",28,"3","R5","H","Ref",0.5
2022-01-26,"2021-22",28,"4","R4","H","Ref",3.26
2022-01-26,"2021-22",28,"4","R5","H","Ref",0.55
2022-01-26,"2021-22",28,"1","R4","H","V",12.2
2022-01-26,"2021-22",28,"1","R5","H","V",11.96
2022-01-26,"2021-22",28,"2","R4","H","V",15.71
2022-01-26,"2021-22",28,"2","R5","H","V",18.97
2022-01-26,"2021-22",28,"3","R4","H","V",9.75
2022-01-26,"2021-22",28,"3","R5","H","V",10
2022-01-26,"2021-22",28,"4","R4","H","V",10.87
2022-01-26,"2021-22",28,"4","R5","H","V",12.72
2022-01-26,"2021-22",28,"1","R4","NT","B",17.17
2022-01-26,"2021-22",28,"1","R5","NT","B",24.2
2022-01-26,"2021-22",28,"2","R4","NT","B",17.66
2022-01-26,"2021-22",28,"2","R5","NT","B",22.9
2022-01-26,"2021-22",28,"3","R4","NT","B",20.07
2022-01-26,"2021-22",28,"3","R5","NT","B",23.6
2022-01-26,"2021-22",28,"4","R4","NT","B",18.15
2022-01-26,"2021-22",28,"4","R5","NT","B",18.38
2022-01-26,"2021-22",28,"1","R4","NT","Ref",1.86
2022-01-26,"2021-22",28,"1","R5","NT","Ref",4.61
2022-01-26,"2021-22",28,"2","R4","NT","Ref",0.74
2022-01-26,"2021-22",28,"2","R5","NT","Ref",0.76
2022-01-26,"2021-22",28,"3","R4","NT","Ref",0.58
2022-01-26,"2021-22",28,"3","R5","NT","Ref",2.86
2022-01-26,"2021-22",28,"4","R4","NT","Ref",0.22
2022-01-26,"2021-22",28,"4","R5","NT","Ref",0.87
2022-01-26,"2021-22",28,"1","R4","NT","V",11.71
2022-01-26,"2021-22",28,"1","R5","NT","V",29.8
2022-01-26,"2021-22",28,"2","R4","NT","V",9.67
2022-01-26,"2021-22",28,"2","R5","NT","V",26.2
2022-01-26,"2021-22",28,"3","R4","NT","V",14.69
2022-01-26,"2021-22",28,"3","R5","NT","V",16.16
2022-01-26,"2021-22",28,"4","R4","NT","V",13.39
2022-01-26,"2021-22",28,"4","R5","NT","V",19.6
2022-02-09,"2021-22",30,"1","R4","P","B",13.04
2022-02-09,"2021-22",30,"1","R5","P","B",15.86
2022-02-09,"2021-22",30,"2","R4","P","B",18.16
2022-02-09,"2021-22",30,"2","R5","P","B",22
2022-02-09,"2021-22",30,"3","R4","P","B",21.3
2022-02-09,"2021-22",30,"3","R5","P","B",22.9
2022-02-09,"2021-22",30,"4","R4","P","B",18.09
2022-02-09,"2021-22",30,"4","R5","P","B",17.76
2022-02-09,"2021-22",30,"1","R4","P","Ref",3.09
2022-02-09,"2021-22",30,"1","R5","P","Ref",0.55
2022-02-09,"2021-22",30,"2","R4","P","Ref",6.74
2022-02-09,"2021-22",30,"2","R5","P","Ref",2.07
2022-02-09,"2021-22",30,"3","R4","P","Ref",0.8
2022-02-09,"2021-22",30,"3","R5","P","Ref",0.75
2022-02-09,"2021-22",30,"4","R4","P","Ref",2.39
2022-02-09,"2021-22",30,"4","R5","P","Ref",1.89
2022-02-09,"2021-22",30,"1","R4","P","V",9.4
2022-02-09,"2021-22",30,"1","R5","P","V",10.53
2022-02-09,"2021-22",30,"2","R4","P","V",4.16
2022-02-09,"2021-22",30,"2","R5","P","V",6.26
2022-02-09,"2021-22",30,"3","R4","P","V",22.2
2022-02-09,"2021-22",30,"3","R5","P","V",15.69
2022-02-09,"2021-22",30,"4","R4","P","V",8.71
2022-02-09,"2021-22",30,"4","R5","P","V",5.75
2022-02-09,"2021-22",30,"1","R4","H","B",15.99
2022-02-09,"2021-22",30,"1","R5","H","B",17.81
2022-02-09,"2021-22",30,"2","R4","H","B",16.87
2022-02-09,"2021-22",30,"2","R5","H","B",24.1
2022-02-09,"2021-22",30,"3","R4","H","B",14.16
2022-02-09,"2021-22",30,"3","R5","H","B",18.86
2022-02-09,"2021-22",30,"4","R4","H","B",14.28
2022-02-09,"2021-22",30,"4","R5","H","B",12.47
2022-02-09,"2021-22",30,"1","R4","H","Ref",1.84
2022-02-09,"2021-22",30,"1","R5","H","Ref",1.24
2022-02-09,"2021-22",30,"2","R4","H","Ref",0.51
2022-02-09,"2021-22",30,"2","R5","H","Ref",1.99
2022-02-09,"2021-22",30,"3","R4","H","Ref",1.68
2022-02-09,"2021-22",30,"3","R5","H","Ref",0.93
2022-02-09,"2021-22",30,"4","R4","H","Ref",4.56
2022-02-09,"2021-22",30,"4","R5","H","Ref",1.34
2022-02-09,"2021-22",30,"1","R4","H","V",11.32
2022-02-09,"2021-22",30,"1","R5","H","V",9.72
2022-02-09,"2021-22",30,"2","R4","H","V",6.26
2022-02-09,"2021-22",30,"2","R5","H","V",15.03
2022-02-09,"2021-22",30,"3","R4","H","V",10.28
2022-02-09,"2021-22",30,"3","R5","H","V",7.93
2022-02-09,"2021-22",30,"4","R4","H","V",9.72
2022-02-09,"2021-22",30,"4","R5","H","V",11.88
2022-02-09,"2021-22",30,"1","R4","NT","B",15.76
2022-02-09,"2021-22",30,"1","R5","NT","B",22.6
2022-02-09,"2021-22",30,"2","R4","NT","B",17.97
2022-02-09,"2021-22",30,"2","R5","NT","B",20.4
2022-02-09,"2021-22",30,"3","R4","NT","B",19.49
2022-02-09,"2021-22",30,"4","R4","NT","B",17.15
2022-02-09,"2021-22",30,"4","R5","NT","B",17.34
2022-02-09,"2021-22",30,"1","R4","NT","Ref",1.69
2022-02-09,"2021-22",30,"1","R5","NT","Ref",4.64
2022-02-09,"2021-22",30,"2","R4","NT","Ref",1.02
2022-02-09,"2021-22",30,"2","R5","NT","Ref",1.07
2022-02-09,"2021-22",30,"3","R4","NT","Ref",0.84
2022-02-09,"2021-22",30,"3","R5","NT","Ref",3.33
2022-02-09,"2021-22",30,"4","R4","NT","Ref",0.45
2022-02-09,"2021-22",30,"4","R5","NT","Ref",1.5
2022-02-09,"2021-22",30,"1","R4","NT","V",11.18
2022-02-09,"2021-22",30,"1","R5","NT","V",22.5
2022-02-09,"2021-22",30,"2","R4","NT","V",8.85
2022-02-09,"2021-22",30,"2","R5","NT","V",24.2
2022-02-09,"2021-22",30,"3","R4","NT","V",10.99
2022-02-09,"2021-22",30,"3","R5","NT","V",13.82
2022-02-09,"2021-22",30,"4","R4","NT","V",10.29
2022-02-09,"2021-22",30,"4","R5","NT","V",18.6
2022-02-24,"2021-22",32,"1","R4","P","B",12
2022-02-24,"2021-22",32,"1","R5","P","B",14.61
2022-02-24,"2021-22",32,"2","R4","P","B",16.61
2022-02-24,"2021-22",32,"2","R5","P","B",17.18
2022-02-24,"2021-22",32,"3","R4","P","B",21.35
2022-02-24,"2021-22",32,"3","R5","P","B",21.13
2022-02-24,"2021-22",32,"4","R4","P","B",14.28
2022-02-24,"2021-22",32,"4","R5","P","B",15.07
2022-02-24,"2021-22",32,"1","R4","P","Ref",6.25
2022-02-24,"2021-22",32,"1","R5","P","Ref",1.94
2022-02-24,"2021-22",32,"2","R4","P","Ref",6.03
2022-02-24,"2021-22",32,"2","R5","P","Ref",4.43
2022-02-24,"2021-22",32,"3","R4","P","Ref",2.97
2022-02-24,"2021-22",32,"3","R5","P","Ref",1.43
2022-02-24,"2021-22",32,"4","R4","P","Ref",6.15
2022-02-24,"2021-22",32,"4","R5","P","Ref",4.97
2022-02-24,"2021-22",32,"1","R4","P","V",8.57
2022-02-24,"2021-22",32,"1","R5","P","V",8.49
2022-02-24,"2021-22",32,"2","R4","P","V",3.72
2022-02-24,"2021-22",32,"2","R5","P","V",5.46
2022-02-24,"2021-22",32,"3","R4","P","V",18.48
2022-02-24,"2021-22",32,"3","R5","P","V",14.48
2022-02-24,"2021-22",32,"4","R4","P","V",6.88
2022-02-24,"2021-22",32,"4","R5","P","V",4.68
2022-02-24,"2021-22",32,"1","R4","H","B",14.79
2022-02-24,"2021-22",32,"1","R5","H","B",14.67
2022-02-24,"2021-22",32,"2","R4","H","B",14.6
2022-02-24,"2021-22",32,"2","R5","H","B",18.32
2022-02-24,"2021-22",32,"3","R4","H","B",12.69
2022-02-24,"2021-22",32,"3","R5","H","B",15.99
2022-02-24,"2021-22",32,"4","R4","H","B",11.94
2022-02-24,"2021-22",32,"4","R5","H","B",11.39
2022-02-24,"2021-22",32,"1","R4","H","Ref",4.89
2022-02-24,"2021-22",32,"1","R5","H","Ref",2.42
2022-02-24,"2021-22",32,"2","R4","H","Ref",1.84
2022-02-24,"2021-22",32,"2","R5","H","Ref",5.18
2022-02-24,"2021-22",32,"3","R4","H","Ref",2.24
2022-02-24,"2021-22",32,"3","R5","H","Ref",2.37
2022-02-24,"2021-22",32,"4","R4","H","Ref",9.34
2022-02-24,"2021-22",32,"4","R5","H","Ref",3.61
2022-02-24,"2021-22",32,"1","R4","H","V",10.31
2022-02-24,"2021-22",32,"1","R5","H","V",7.84
2022-02-24,"2021-22",32,"2","R4","H","V",5.56
2022-02-24,"2021-22",32,"2","R5","H","V",10.74
2022-02-24,"2021-22",32,"3","R4","H","V",9.88
2022-02-24,"2021-22",32,"3","R5","H","V",7.69
2022-02-24,"2021-22",32,"4","R4","H","V",8.73
2022-02-24,"2021-22",32,"4","R5","H","V",10.93
2022-02-24,"2021-22",32,"1","R4","NT","B",13.68
2022-02-24,"2021-22",32,"1","R5","NT","B",19.05
2022-02-24,"2021-22",32,"2","R4","NT","B",16.53
2022-02-24,"2021-22",32,"2","R5","NT","B",16
2022-02-24,"2021-22",32,"3","R4","NT","B",18.05
2022-02-24,"2021-22",32,"3","R5","NT","B",17.72
2022-02-24,"2021-22",32,"4","R4","NT","B",14.27
2022-02-24,"2021-22",32,"4","R5","NT","B",14.76
2022-02-24,"2021-22",32,"1","R4","NT","Ref",5.65
2022-02-24,"2021-22",32,"1","R5","NT","Ref",6.17
2022-02-24,"2021-22",32,"2","R4","NT","Ref",4.15
2022-02-24,"2021-22",32,"2","R5","NT","Ref",1.78
2022-02-24,"2021-22",32,"3","R4","NT","Ref",2.54
2022-02-24,"2021-22",32,"3","R5","NT","Ref",4.29
2022-02-24,"2021-22",32,"4","R4","NT","Ref",1.47
2022-02-24,"2021-22",32,"4","R5","NT","Ref",3.79
2022-02-24,"2021-22",32,"1","R4","NT","V",9.01
2022-02-24,"2021-22",32,"1","R5","NT","V",18.33
2022-02-24,"2021-22",32,"2","R4","NT","V",8.19
2022-02-24,"2021-22",32,"2","R5","NT","V",17.88
2022-02-24,"2021-22",32,"3","R4","NT","V",8.01
2022-02-24,"2021-22",32,"3","R5","NT","V",11.17
2022-02-24,"2021-22",32,"4","R4","NT","V",7.02
2022-02-24,"2021-22",32,"4","R5","NT","V",15.78
2022-03-10,"2021-22",34,"1","R4","P","B",10.28
2022-03-10,"2021-22",34,"1","R5","P","B",13.55
2022-03-10,"2021-22",34,"2","R4","P","B",14.6
2022-03-10,"2021-22",34,"2","R5","P","B",15.39
2022-03-10,"2021-22",34,"3","R4","P","B",21.3
2022-03-10,"2021-22",34,"3","R5","P","B",19.54
2022-03-10,"2021-22",34,"4","R4","P","B",12.6
2022-03-10,"2021-22",34,"4","R5","P","B",13.87
2022-03-10,"2021-22",34,"1","R4","P","Ref",10.26
2022-03-10,"2021-22",34,"1","R5","P","Ref",4.16
2022-03-10,"2021-22",34,"2","R4","P","Ref",6.82
2022-03-10,"2021-22",34,"2","R5","P","Ref",4.03
2022-03-10,"2021-22",34,"3","R4","P","Ref",6.14
2022-03-10,"2021-22",34,"3","R5","P","Ref",2.51
2022-03-10,"2021-22",34,"4","R4","P","Ref",7.82
2022-03-10,"2021-22",34,"4","R5","P","Ref",9.01
2022-03-10,"2021-22",34,"1","R4","P","V",8.65
2022-03-10,"2021-22",34,"1","R5","P","V",7.36
2022-03-10,"2021-22",34,"2","R4","P","V",3.33
2022-03-10,"2021-22",34,"2","R5","P","V",4.97
2022-03-10,"2021-22",34,"3","R4","P","V",16.38
2022-03-10,"2021-22",34,"3","R5","P","V",13.44
2022-03-10,"2021-22",34,"4","R4","P","V",6.84
2022-03-10,"2021-22",34,"4","R5","P","V",4.38
2022-03-10,"2021-22",34,"1","R4","H","B",14.7
2022-03-10,"2021-22",34,"1","R5","H","B",13.19
2022-03-10,"2021-22",34,"2","R4","H","B",13.13
2022-03-10,"2021-22",34,"2","R5","H","B",16.56
2022-03-10,"2021-22",34,"3","R4","H","B",11.96
2022-03-10,"2021-22",34,"3","R5","H","B",14.05
2022-03-10,"2021-22",34,"4","R4","H","B",11.34
2022-03-10,"2021-22",34,"4","R5","H","B",11.44
2022-03-10,"2021-22",34,"1","R4","H","Ref",6.12
2022-03-10,"2021-22",34,"1","R5","H","Ref",4.45
2022-03-10,"2021-22",34,"2","R4","H","Ref",3.37
2022-03-10,"2021-22",34,"2","R5","H","Ref",8.51
2022-03-10,"2021-22",34,"3","R4","H","Ref",6.9
2022-03-10,"2021-22",34,"3","R5","H","Ref",4.3
2022-03-10,"2021-22",34,"4","R4","H","Ref",9.76
2022-03-10,"2021-22",34,"4","R5","H","Ref",11.72
2022-03-10,"2021-22",34,"1","R4","H","V",10.74
2022-03-10,"2021-22",34,"1","R5","H","V",6.51
2022-03-10,"2021-22",34,"2","R4","H","V",5.79
2022-03-10,"2021-22",34,"2","R5","H","V",10.31
2022-03-10,"2021-22",34,"3","R4","H","V",9.75
2022-03-10,"2021-22",34,"3","R5","H","V",8.28
2022-03-10,"2021-22",34,"4","R4","H","V",8.86
2022-03-10,"2021-22",34,"4","R5","H","V",10.61
2022-03-10,"2021-22",34,"1","R4","NT","B",12.65
2022-03-10,"2021-22",34,"1","R5","NT","B",16.46
2022-03-10,"2021-22",34,"2","R4","NT","B",15.42
2022-03-10,"2021-22",34,"2","R5","NT","B",13.08
2022-03-10,"2021-22",34,"3","R4","NT","B",16.43
2022-03-10,"2021-22",34,"3","R5","NT","B",12.44
2022-03-10,"2021-22",34,"4","R4","NT","B",12.86
2022-03-10,"2021-22",34,"4","R5","NT","B",14.11
2022-03-10,"2021-22",34,"1","R4","NT","Ref",4.8
2022-03-10,"2021-22",34,"1","R5","NT","Ref",7.65
2022-03-10,"2021-22",34,"2","R4","NT","Ref",3.11
2022-03-10,"2021-22",34,"2","R5","NT","Ref",2.57
2022-03-10,"2021-22",34,"3","R4","NT","Ref",5.39
2022-03-10,"2021-22",34,"3","R5","NT","Ref",4.7
2022-03-10,"2021-22",34,"4","R4","NT","Ref",3.31
2022-03-10,"2021-22",34,"4","R5","NT","Ref",8.6
2022-03-10,"2021-22",34,"1","R4","NT","V",7.85
2022-03-10,"2021-22",34,"1","R5","NT","V",15.05
2022-03-10,"2021-22",34,"2","R4","NT","V",7.06
2022-03-10,"2021-22",34,"2","R5","NT","V",15.18
2022-03-10,"2021-22",34,"3","R4","NT","V",7.14
2022-03-10,"2021-22",34,"3","R5","NT","V",7.96
2022-03-10,"2021-22",34,"4","R4","NT","V",6.87
2022-03-10,"2021-22",34,"4","R5","NT","V",14.17
2022-03-24,"2021-22",36,"1","R4","P","B",9.06
2022-03-24,"2021-22",36,"1","R5","P","B",12.74
2022-03-24,"2021-22",36,"2","R4","P","B",13.77
2022-03-24,"2021-22",36,"2","R5","P","B",15.17
2022-03-24,"2021-22",36,"3","R4","P","B",19.7
2022-03-24,"2021-22",36,"3","R5","P","B",18.2
2022-03-24,"2021-22",36,"4","R4","P","B",12.16
2022-03-24,"2021-22",36,"4","R5","P","B",13.15
2022-03-24,"2021-22",36,"1","R4","P","Ref",12.41
2022-03-24,"2021-22",36,"1","R5","P","Ref",5.85
2022-03-24,"2021-22",36,"2","R4","P","Ref",6.22
2022-03-24,"2021-22",36,"2","R5","P","Ref",4.79
2022-03-24,"2021-22",36,"3","R4","P","Ref",7.92
2022-03-24,"2021-22",36,"3","R5","P","Ref",3.91
2022-03-24,"2021-22",36,"4","R4","P","Ref",8.12
2022-03-24,"2021-22",36,"4","R5","P","Ref",11.78
2022-03-24,"2021-22",36,"1","R4","P","V",8.12
2022-03-24,"2021-22",36,"1","R5","P","V",6.88
2022-03-24,"2021-22",36,"2","R4","P","V",3.98
2022-03-24,"2021-22",36,"2","R5","P","V",4.83
2022-03-24,"2021-22",36,"3","R4","P","V",15.19
2022-03-24,"2021-22",36,"3","R5","P","V",12.2
2022-03-24,"2021-22",36,"4","R4","P","V",6.3
2022-03-24,"2021-22",36,"4","R5","P","V",4.56
2022-03-24,"2021-22",36,"1","R4","H","B",13.84
2022-03-24,"2021-22",36,"1","R5","H","B",12.85
2022-03-24,"2021-22",36,"2","R4","H","B",12.83
2022-03-24,"2021-22",36,"2","R5","H","B",16.61
2022-03-24,"2021-22",36,"3","R4","H","B",11.72
2022-03-24,"2021-22",36,"3","R5","H","B",12.15
2022-03-24,"2021-22",36,"4","R4","H","B",11.1
2022-03-24,"2021-22",36,"4","R5","H","B",11
2022-03-24,"2021-22",36,"1","R4","H","Ref",6.11
2022-03-24,"2021-22",36,"1","R5","H","Ref",5.79
2022-03-24,"2021-22",36,"2","R4","H","Ref",4.04
2022-03-24,"2021-22",36,"2","R5","H","Ref",10.38
2022-03-24,"2021-22",36,"3","R4","H","Ref",11.72
2022-03-24,"2021-22",36,"3","R5","H","Ref",5.41
2022-03-24,"2021-22",36,"4","R4","H","Ref",9.12
2022-03-24,"2021-22",36,"4","R5","H","Ref",14.16
2022-03-24,"2021-22",36,"1","R4","H","V",10.06
2022-03-24,"2021-22",36,"1","R5","H","V",5.28
2022-03-24,"2021-22",36,"2","R4","H","V",6.06
2022-03-24,"2021-22",36,"2","R5","H","V",10.3
2022-03-24,"2021-22",36,"3","R4","H","V",9.68
2022-03-24,"2021-22",36,"3","R5","H","V",7.84
2022-03-24,"2021-22",36,"4","R4","H","V",9.03
2022-03-24,"2021-22",36,"4","R5","H","V",9.67
2022-03-24,"2021-22",36,"1","R4","NT","B",12.5
2022-03-24,"2021-22",36,"1","R5","NT","B",14.83
2022-03-24,"2021-22",36,"2","R4","NT","B",14.59
2022-03-24,"2021-22",36,"2","R5","NT","B",12.02
2022-03-24,"2021-22",36,"3","R4","NT","B",15.4
2022-03-24,"2021-22",36,"3","R5","NT","B",11.86
2022-03-24,"2021-22",36,"4","R4","NT","B",12.23
2022-03-24,"2021-22",36,"4","R5","NT","B",13.43
2022-03-24,"2021-22",36,"1","R4","NT","Ref",5.48
2022-03-24,"2021-22",36,"1","R5","NT","Ref",9.01
2022-03-24,"2021-22",36,"2","R4","NT","Ref",3.57
2022-03-24,"2021-22",36,"2","R5","NT","Ref",3.79
2022-03-24,"2021-22",36,"3","R4","NT","Ref",6.71
2022-03-24,"2021-22",36,"3","R5","NT","Ref",4.96
2022-03-24,"2021-22",36,"4","R4","NT","Ref",4.94
2022-03-24,"2021-22",36,"4","R5","NT","Ref",10.41
2022-03-24,"2021-22",36,"1","R4","NT","V",6.58
2022-03-24,"2021-22",36,"1","R5","NT","V",12.89
2022-03-24,"2021-22",36,"2","R4","NT","V",6.58
2022-03-24,"2021-22",36,"2","R5","NT","V",14.63
2022-03-24,"2021-22",36,"3","R4","NT","V",7.03
2022-03-24,"2021-22",36,"3","R5","NT","V",7.1
2022-03-24,"2021-22",36,"4","R4","NT","V",6.7
2022-03-24,"2021-22",36,"4","R5","NT","V",13.42
2022-10-20,"2022-23",14,"1","R4","P","B",26.04
2022-10-20,"2022-23",14,"1","R5","P","B",12.94
2022-10-20,"2022-23",14,"2","R4","P","B",17.04
2022-10-20,"2022-23",14,"2","R5","P","B",17.63
2022-10-20,"2022-23",14,"3","R4","P","B",15.57
2022-10-20,"2022-23",14,"3","R5","P","B",17.63
2022-10-20,"2022-23",14,"4","R4","P","B",15.93
2022-10-20,"2022-23",14,"4","R5","P","B",15.6
2022-10-20,"2022-23",14,"1","R4","P","Ref",8.37
2022-10-20,"2022-23",14,"1","R5","P","Ref",8.17
2022-10-20,"2022-23",14,"2","R4","P","Ref",6.58
2022-10-20,"2022-23",14,"2","R5","P","Ref",4.14
2022-10-20,"2022-23",14,"3","R4","P","Ref",10.06
2022-10-20,"2022-23",14,"3","R5","P","Ref",3.26
2022-10-20,"2022-23",14,"4","R4","P","Ref",6.28
2022-10-20,"2022-23",14,"4","R5","P","Ref",13.79
2022-10-20,"2022-23",14,"1","R4","P","V",10.66
2022-10-20,"2022-23",14,"1","R5","P","V",10
2022-10-20,"2022-23",14,"2","R4","P","V",5.75
2022-10-20,"2022-23",14,"2","R5","P","V",10.13
2022-10-20,"2022-23",14,"3","R4","P","V",12.16
2022-10-20,"2022-23",14,"3","R5","P","V",11.5
2022-10-20,"2022-23",14,"4","R4","P","V",4.06
2022-10-20,"2022-23",14,"4","R5","P","V",6.25
2022-10-20,"2022-23",14,"1","R4","H","B",15.1
2022-10-20,"2022-23",14,"1","R5","H","B",13.94
2022-10-20,"2022-23",14,"2","R4","H","B",14.13
2022-10-20,"2022-23",14,"2","R5","H","B",16.8
2022-10-20,"2022-23",14,"3","R4","H","B",14.97
2022-10-20,"2022-23",14,"3","R5","H","B",9.98
2022-10-20,"2022-23",14,"4","R4","H","B",12.85
2022-10-20,"2022-23",14,"4","R5","H","B",16.75
2022-10-20,"2022-23",14,"1","R4","H","Ref",5.97
2022-10-20,"2022-23",14,"1","R5","H","Ref",6.62
2022-10-20,"2022-23",14,"2","R4","H","Ref",4.89
2022-10-20,"2022-23",14,"2","R5","H","Ref",8.46
2022-10-20,"2022-23",14,"3","R4","H","Ref",7.65
2022-10-20,"2022-23",14,"3","R5","H","Ref",1.75
2022-10-20,"2022-23",14,"4","R4","H","Ref",7.43
2022-10-20,"2022-23",14,"4","R5","H","Ref",14.51
2022-10-20,"2022-23",14,"1","R4","H","V",7.58
2022-10-20,"2022-23",14,"1","R5","H","V",9.55
2022-10-20,"2022-23",14,"2","R4","H","V",7.95
2022-10-20,"2022-23",14,"3","R4","H","V",9.39
2022-10-20,"2022-23",14,"3","R5","H","V",10.31
2022-10-20,"2022-23",14,"4","R4","H","V",10.58
2022-10-20,"2022-23",14,"4","R5","H","V",9.7
2022-10-20,"2022-23",14,"1","R4","NT","B",12.43
2022-10-20,"2022-23",14,"1","R5","NT","B",14.35
2022-10-20,"2022-23",14,"2","R4","NT","B",14.18
2022-10-20,"2022-23",14,"2","R5","NT","B",11.97
2022-10-20,"2022-23",14,"3","R4","NT","B",13.74
2022-10-20,"2022-23",14,"3","R5","NT","B",7.97
2022-10-20,"2022-23",14,"4","R4","NT","B",15.13
2022-10-20,"2022-23",14,"4","R5","NT","B",16.31
2022-10-20,"2022-23",14,"1","R4","NT","Ref",4.21
2022-10-20,"2022-23",14,"1","R5","NT","Ref",10.27
2022-10-20,"2022-23",14,"2","R4","NT","Ref",3.58
2022-10-20,"2022-23",14,"2","R5","NT","Ref",5.15
2022-10-20,"2022-23",14,"3","R4","NT","Ref",6.29
2022-10-20,"2022-23",14,"3","R5","NT","Ref",9.62
2022-10-20,"2022-23",14,"4","R4","NT","Ref",5.95
2022-10-20,"2022-23",14,"4","R5","NT","Ref",9.92
2022-10-20,"2022-23",14,"1","R4","NT","V",18.54
2022-10-20,"2022-23",14,"1","R5","NT","V",12.37
2022-10-20,"2022-23",14,"2","R4","NT","V",24.87
2022-10-20,"2022-23",14,"2","R5","NT","V",14.66
2022-10-20,"2022-23",14,"3","R4","NT","V",7.44
2022-10-20,"2022-23",14,"3","R5","NT","V",11.3
2022-10-20,"2022-23",14,"4","R4","NT","V",8.95
2022-10-20,"2022-23",14,"4","R5","NT","V",13.36
2022-11-03,"2022-23",16,"1","R4","P","B",25.79
2022-11-03,"2022-23",16,"1","R5","P","B",24.99
2022-11-03,"2022-23",16,"2","R4","P","B",26.03
2022-11-03,"2022-23",16,"2","R5","P","B",22.1
2022-11-03,"2022-23",16,"3","R4","P","B",14
2022-11-03,"2022-23",16,"3","R5","P","B",20.79
2022-11-03,"2022-23",16,"4","R4","P","B",51.28
2022-11-03,"2022-23",16,"4","R5","P","B",25.24
